+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU333---333--- | 2010 |  M01   | 120.2 |           |
| PCU333---333--- | 2009 |  M12   | 120.3 |           |
| PCU333---333--- | 2009 |  M11   | 120.2 |           |
| PCU333---333--- | 2009 |  M10   | 120.1 |           |
| PCU333---333--- | 2009 |  M09   | 120.3 |           |
| PCU333---333--- | 2009 |  M08   | 120.2 |           |
| PCU333---333--- | 2009 |  M07   | 120.3 |           |
| PCU333---333--- | 2009 |  M06   | 120.2 |           |
| PCU333---333--- | 2009 |  M05   | 120.2 |           |
| PCU333---333--- | 2009 |  M04   | 120.3 |           |
| PCU333---333--- | 2009 |  M03   | 120.4 |           |
| PCU333---333--- | 2009 |  M02   | 120.4 |           |
| PCU333---333--- | 2009 |  M01   | 120.5 |           |
| PCU333---333--- | 2008 |  M12   | 120.0 |           |
| PCU333---333--- | 2008 |  M11   | 119.9 |           |
| PCU333---333--- | 2008 |  M10   | 119.4 |           |
| PCU333---333--- | 2008 |  M09   | 118.8 |           |
| PCU333---333--- | 2008 |  M08   | 118.3 |           |
| PCU333---333--- | 2008 |  M07   | 117.9 |           |
| PCU333---333--- | 2008 |  M06   | 116.4 |           |
| PCU333---333--- | 2008 |  M05   | 115.8 |           |
| PCU333---333--- | 2008 |  M04   | 115.1 |           |
| PCU333---333--- | 2008 |  M03   | 114.6 |           |
| PCU333---333--- | 2008 |  M02   | 114.3 |           |
| PCU333---333--- | 2008 |  M01   | 113.8 |           |
| PCU333---333--- | 2007 |  M12   | 113.1 |           |
| PCU333---333--- | 2007 |  M11   | 113.0 |           |
| PCU333---333--- | 2007 |  M10   | 112.7 |           |
| PCU333---333--- | 2007 |  M09   | 112.5 |           |
| PCU333---333--- | 2007 |  M08   | 112.3 |           |
| PCU333---333--- | 2007 |  M07   | 112.1 |           |
| PCU333---333--- | 2007 |  M06   | 112.0 |           |
| PCU333---333--- | 2007 |  M05   | 112.1 |           |
| PCU333---333--- | 2007 |  M04   | 112.0 |           |
| PCU333---333--- | 2007 |  M03   | 111.7 |           |
| PCU333---333--- | 2007 |  M02   | 111.5 |           |
| PCU333---333--- | 2007 |  M01   | 111.0 |           |
| PCU333---333--- | 2006 |  M12   | 110.2 |           |
| PCU333---333--- | 2006 |  M11   | 110.1 |           |
| PCU333---333--- | 2006 |  M10   | 109.9 |           |
| PCU333---333--- | 2006 |  M09   | 109.4 |           |
| PCU333---333--- | 2006 |  M08   | 109.1 |           |
| PCU333---333--- | 2006 |  M07   | 108.9 |           |
| PCU333---333--- | 2006 |  M06   | 108.6 |           |
| PCU333---333--- | 2006 |  M05   | 108.3 |           |
| PCU333---333--- | 2006 |  M04   | 108.0 |           |
| PCU333---333--- | 2006 |  M03   | 107.8 |           |
| PCU333---333--- | 2006 |  M02   | 107.6 |           |
| PCU333---333--- | 2006 |  M01   | 107.4 |           |
| PCU333---333--- | 2005 |  M12   | 106.8 |           |
| PCU333---333--- | 2005 |  M11   | 106.5 |           |
| PCU333---333--- | 2005 |  M10   | 106.3 |           |
| PCU333---333--- | 2005 |  M09   | 106.1 |           |
| PCU333---333--- | 2005 |  M08   | 105.9 |           |
| PCU333---333--- | 2005 |  M07   | 105.8 |           |
| PCU333---333--- | 2005 |  M06   | 105.6 |           |
| PCU333---333--- | 2005 |  M05   | 105.4 |           |
| PCU333---333--- | 2005 |  M04   | 105.1 |           |
| PCU333---333--- | 2005 |  M03   | 104.9 |           |
| PCU333---333--- | 2005 |  M02   | 104.5 |           |
| PCU333---333--- | 2005 |  M01   | 104.1 |           |
| PCU333---333--- | 2004 |  M12   | 103.4 |           |
| PCU333---333--- | 2004 |  M11   | 103.2 |           |
| PCU333---333--- | 2004 |  M10   | 102.9 |           |
| PCU333---333--- | 2004 |  M09   | 102.5 |           |
| PCU333---333--- | 2004 |  M08   | 102.3 |           |
| PCU333---333--- | 2004 |  M07   | 102.1 |           |
| PCU333---333--- | 2004 |  M06   | 101.8 |           |
| PCU333---333--- | 2004 |  M05   | 101.6 |           |
| PCU333---333--- | 2004 |  M04   | 101.3 |           |
| PCU333---333--- | 2004 |  M03   | 100.9 |           |
| PCU333---333--- | 2004 |  M02   | 100.6 |           |
| PCU333---333--- | 2004 |  M01   | 100.3 |           |
| PCU333---333--- | 2003 |  M12   | 100.0 |           |
+-----------------+------+--------+-------+-----------+
