+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU314---314--- | 2006 |  M01   | 107.9 |           |
| PCU314---314--- | 2005 |  M12   | 107.1 |           |
| PCU314---314--- | 2005 |  M11   | 107.1 |           |
| PCU314---314--- | 2005 |  M10   | 105.9 |           |
| PCU314---314--- | 2005 |  M09   | 105.7 |           |
| PCU314---314--- | 2005 |  M08   | 105.4 |           |
| PCU314---314--- | 2005 |  M07   | 105.4 |           |
| PCU314---314--- | 2005 |  M06   | 105.1 |           |
| PCU314---314--- | 2005 |  M05   | 104.9 |           |
| PCU314---314--- | 2005 |  M04   | 104.8 |           |
| PCU314---314--- | 2005 |  M03   | 104.6 |           |
| PCU314---314--- | 2005 |  M02   | 103.6 |           |
| PCU314---314--- | 2005 |  M01   | 103.4 |           |
| PCU314---314--- | 2004 |  M12   | 103.7 |           |
| PCU314---314--- | 2004 |  M11   | 103.6 |           |
| PCU314---314--- | 2004 |  M10   | 102.5 |           |
| PCU314---314--- | 2004 |  M09   | 102.1 |           |
| PCU314---314--- | 2004 |  M08   | 102.2 |           |
| PCU314---314--- | 2004 |  M07   | 101.7 |           |
| PCU314---314--- | 2004 |  M06   | 101.4 |           |
| PCU314---314--- | 2004 |  M05   | 100.7 |           |
| PCU314---314--- | 2004 |  M04   | 100.2 |           |
| PCU314---314--- | 2004 |  M03   |  99.1 |           |
| PCU314---314--- | 2004 |  M02   | 100.1 |           |
| PCU314---314--- | 2004 |  M01   |  99.9 |           |
| PCU314---314--- | 2003 |  M12   | 100.0 |           |
+-----------------+------+--------+-------+-----------+
