date, value
2001-04-16,664
2001-04-17,763.5
2001-04-18,737
2001-04-19,704
2001-04-20,705.55
2001-04-23,720
2001-04-24,710
2001-04-25,707.75
2001-04-26,701.2
2001-04-27,688.3
2001-04-30,688
2001-05-01,678
2001-05-02,674
2001-05-03,672
2001-05-04,680
2001-05-07,671.25
2001-05-08,673.25
2001-05-09,674
2001-05-10,660.6
2001-05-11,656
2001-05-14,627
2001-05-15,643
2001-05-16,642.9
2001-05-17,654.75
2001-05-18,654
2001-05-21,656.5
2001-05-22,650.5
2001-05-23,643.5
2001-05-24,655
2001-05-25,661.1
2001-05-29,662.5
2001-05-30,650.8
2001-05-31,643.55
2001-06-01,640
2001-06-04,640
2001-06-05,634.2
2001-06-06,625
2001-06-07,619.25
2001-06-08,620.8
2001-06-11,617
2001-06-12,605.75
2001-06-13,601.65
2001-06-14,605
2001-06-15,610
2001-06-18,613.35
2001-06-19,616
2001-06-20,628
2001-06-21,621.35
2001-06-22,618
2001-06-25,614
2001-06-26,612
2001-06-27,608
2001-06-28,595
2001-06-29,599.95
2001-07-02,601.5
2001-07-03,587
2001-07-05,584
2001-07-06,577
2001-07-09,576.35
2001-07-10,564
2001-07-11,565
2001-07-12,565.35
2001-07-13,555
2001-07-16,545.1
2001-07-17,525
2001-07-18,520.8
2001-07-19,512
2001-07-20,479.3
2001-07-23,475.5
2001-07-24,472.75
2001-07-25,469
2001-07-26,465
2001-07-27,454.75
2001-07-30,437.05
2001-07-31,461.5
2001-08-01,470
2001-08-02,482.5
2001-08-03,486.95
2001-08-06,470.4
2001-08-07,445.25
2001-08-08,444
2001-08-09,454
2001-08-10,475
2001-08-13,472
2001-08-14,450.2
2001-08-15,440
2001-08-16,443
2001-08-17,450
2001-08-20,445
2001-08-21,447
2001-08-22,450
2001-08-23,443.5
2001-08-24,449.5
2001-08-27,447.25
2001-08-28,473
2001-08-29,473.45
2001-08-30,444.05
2001-08-31,454.6
2001-09-04,458
2001-09-05,465.15
2001-09-06,458
2001-09-07,454.65
2001-09-10,459
2001-09-11,459
2001-09-14,459
2001-09-17,470
2001-09-18,470
2001-09-19,465
2001-09-20,451
2001-09-21,442
2001-09-24,431
2001-09-25,421
2001-09-26,394.4
2001-09-27,380
2001-09-28,357
2001-10-01,325.05
2001-10-02,335
2001-10-03,343
2001-10-04,341
2001-10-05,347.5
2001-10-08,346.15
2001-10-09,342
2001-10-10,345
2001-10-11,352
2001-10-12,355.8
2001-10-15,360
2001-10-16,338
2001-10-17,333
2001-10-18,327.6
2001-10-19,321
2001-10-22,318.65
2001-10-23,325
2001-10-24,318.5
2001-10-25,321
2001-10-26,343
2001-10-29,347
2001-10-30,330
2001-10-31,316.4
2001-11-01,317
2001-11-02,335
2001-11-05,327.65
2001-11-06,325.25
2001-11-07,325
2001-11-08,326
2001-11-09,325.5
2001-11-12,335.5
2001-11-13,315
2001-11-14,319
2001-11-15,325.95
2001-11-16,342
2001-11-19,339
2001-11-20,330.1
2001-11-21,335
2001-11-26,333
2001-11-27,335.8
2001-11-28,336.7
2001-11-29,335.2
2001-11-30,351
2001-12-03,362.25
2001-12-04,367
2001-12-05,371.45
2001-12-06,393.65
2001-12-07,418
2001-12-10,429.25
2001-12-11,399.05
2001-12-12,373.65
2001-12-13,387
2001-12-14,400.25
2001-12-17,408
2001-12-18,404
2001-12-19,398.5
2001-12-20,396
2001-12-21,410.8
2001-12-26,424
2001-12-27,436
2001-12-28,449.5
2001-12-31,448
2002-01-02,439
2002-01-03,435.2
2002-01-04,425.5
2002-01-07,424
2002-01-08,431
2002-01-09,435
2002-01-10,436.5
2002-01-11,433.35
2002-01-14,429.9
2002-01-15,414
2002-01-16,425
2002-01-17,420.5
2002-01-18,414.85
2002-01-22,398
2002-01-23,383.5
2002-01-24,382
2002-01-25,388.15
2002-01-28,377
2002-01-29,371
2002-01-30,372.35
2002-01-31,369
2002-02-01,370
2002-02-04,374
2002-02-05,373
2002-02-06,370.85
2002-02-07,376
2002-02-08,374
2002-02-11,371
2002-02-12,373
2002-02-13,393
2002-02-14,386.7
2002-02-15,378.65
2002-02-19,375
2002-02-20,370
2002-02-21,373.75
2002-02-22,369.8
2002-02-25,374.1
2002-02-26,379.25
2002-02-27,381.4
2002-02-28,371.05
2002-03-01,373
2002-03-04,372.5
2002-03-05,363
2002-03-06,362
2002-03-07,363.65
2002-03-08,374
2002-03-11,375.15
2002-03-12,371.5
2002-03-13,363.3
2002-03-14,367
2002-03-15,369
2002-03-18,374
2002-03-19,375
2002-03-20,378
2002-03-21,377.5
2002-03-22,381.05
2002-03-25,397
2002-03-26,392.4
2002-03-27,388.5
2002-03-28,388.9
2002-04-01,390.65
2002-04-02,390
2002-04-03,370.25
2002-04-04,361
2002-04-05,362
2002-04-08,363
2002-04-09,364
2002-04-10,365.5
2002-04-11,374
2002-04-12,370
2002-04-15,369
2002-04-16,369.65
2002-04-17,369
2002-04-18,377.8
2002-04-19,374.25
2002-04-22,370.55
2002-04-23,371
2002-04-24,371
2002-04-25,367
2002-04-26,366.8
2002-04-29,362.8
2002-04-30,355.5
2002-05-01,351.1
2002-05-02,348
2002-05-03,351.05
2002-05-06,355
2002-05-07,358
2002-05-08,359
2002-05-09,352.5
2002-05-10,354
2002-05-13,349.1
2002-05-14,353
2002-05-15,368
2002-05-16,370
2002-05-17,374.5
2002-05-20,382.8
2002-05-21,370.15
2002-05-22,361
2002-05-23,354
2002-05-24,351
2002-05-28,355.8
2002-05-29,353.7
2002-05-30,352.55
2002-05-31,348
2002-06-03,352
2002-06-04,353.55
2002-06-05,349.5
2002-06-06,353
2002-06-07,351.4
2002-06-10,348.5
2002-06-11,343.5
2002-06-12,333.75
2002-06-13,332
2002-06-14,334.25
2002-06-17,334
2002-06-18,334.5
2002-06-19,334
2002-06-20,332.65
2002-06-21,328
2002-06-24,323.5
2002-06-25,321.65
2002-06-26,322
2002-06-27,317
2002-06-28,318.8
2002-07-01,320
2002-07-02,319
2002-07-03,319
2002-07-08,323
2002-07-09,325.15
2002-07-10,327
2002-07-11,327
2002-07-12,320
2002-07-15,318.5
2002-07-16,322.5
2002-07-17,322
2002-07-18,323.5
2002-07-19,324
2002-07-22,316.5
2002-07-23,319
2002-07-24,322
2002-07-25,331.6
2002-07-26,334.45
2002-07-29,332.5
2002-07-30,319.3
2002-07-31,319.45
2002-08-01,316.65
2002-08-02,317.3
2002-08-05,321.8
2002-08-06,321
2002-08-07,320
2002-08-08,323.5
2002-08-09,321.1
2002-08-12,323.5
2002-08-13,324.5
2002-08-14,325.5
2002-08-15,323.35
2002-08-16,319.1
2002-08-19,322
2002-08-20,322
2002-08-21,319
2002-08-22,320.5
2002-08-23,322
2002-08-26,334.35
2002-08-27,362.43
2002-08-28,344.85
2002-08-29,340.8
2002-08-30,327
2002-09-03,323.95
2002-09-04,322.5
2002-09-05,325
2002-09-06,331.4
2002-09-09,333.2
2002-09-10,330
2002-09-11,331
2002-09-12,332.5
2002-09-13,338.5
2002-09-16,334.5
2002-09-17,335.5
2002-09-18,335.5
2002-09-19,333.5
2002-09-20,331
2002-09-23,330
2002-09-24,329.55
2002-09-25,325.1
2002-09-26,319.4
2002-09-27,315.1
2002-09-30,319
2002-10-01,318.5
2002-10-02,326.25
2002-10-03,318
2002-10-04,316
2002-10-07,315.5
2002-10-08,316.6
2002-10-09,323
2002-10-10,320
2002-10-11,321.4
2002-10-14,318.5
2002-10-15,321.5
2002-10-16,319.5
2002-10-17,321.5
2002-10-18,319
2002-10-21,321.35
2002-10-22,322
2002-10-23,316
2002-10-24,310.5
2002-10-25,311.4
2002-10-28,314
2002-10-29,316
2002-10-30,312.5
2002-10-31,310.5
2002-11-01,309.75
2002-11-04,312.45
2002-11-05,315
2002-11-06,313
2002-11-07,308.75
2002-11-08,303.25
2002-11-11,289.55
2002-11-12,286
2002-11-13,286
2002-11-14,292.8
2002-11-15,292.1
2002-11-18,283
2002-11-19,278.3
2002-11-20,279.15
2002-11-21,279.8
2002-11-22,271.7
2002-11-25,263.05
2002-11-26,266
2002-11-27,266
2002-12-02,264.05
2002-12-03,263
2002-12-04,255
2002-12-05,248.2
2002-12-06,251.25
2002-12-09,249
2002-12-10,248.15
2002-12-11,245
2002-12-12,243.5
2002-12-13,239.65
2002-12-16,239.5
2002-12-17,243
2002-12-18,247.8
2002-12-19,239.6
2002-12-20,229.7
2002-12-23,230
2002-12-24,235
2002-12-26,234
2002-12-27,238.75
2002-12-30,239
2002-12-31,238
2003-01-02,239.8
2003-01-03,241.55
2003-01-06,244.95
2003-01-07,242.2
2003-01-08,259
2003-01-09,263.65
2003-01-10,269.3
2003-01-13,255.55
2003-01-14,250
2003-01-15,245.4
2003-01-16,250.5
2003-01-17,258
2003-01-21,264
2003-01-22,271.75
2003-01-23,269
2003-01-24,269
2003-01-27,266.35
2003-01-28,267.35
2003-01-29,268.95
2003-01-30,258.15
2003-01-31,259
2003-02-03,267.65
2003-02-04,268
2003-02-05,264.5
2003-02-06,252.65
2003-02-07,250.5
2003-02-10,251.05
2003-02-11,252
2003-02-12,253.55
2003-02-13,255
2003-02-14,254
2003-02-18,251
2003-02-19,255
2003-02-20,254
2003-02-21,250.5
2003-02-24,250.65
2003-02-25,251.5
2003-02-26,251.85
2003-02-27,243.7
2003-02-28,242.8
2003-03-03,238.15
2003-03-04,238.9
2003-03-05,238
2003-03-06,239.05
2003-03-07,239.05
2003-03-10,242.65
2003-03-11,243.5
2003-03-12,236.8
2003-03-13,233.5
2003-03-14,234.4
2003-03-17,233
2003-03-18,235.9
2003-03-19,233.3
2003-03-20,230
2003-03-21,230
2003-03-24,216.55
2003-03-25,205.2
2003-03-26,195.3
2003-03-27,197.65
2003-03-28,188
2003-03-31,182.45
2003-04-01,181.35
2003-04-02,179
2003-04-03,175.5
2003-04-04,178.5
2003-04-07,173.05
2003-04-08,175.5
2003-04-09,174.15
2003-04-10,175.5
2003-04-11,172
2003-04-14,168
2003-04-15,164
2003-04-16,148.5
2003-04-17,152.75
2003-04-21,157.45
2003-04-22,163.25
2003-04-23,157.05
2003-04-24,157
2003-04-25,150.5
2003-04-28,150
2003-04-29,152.35
2003-04-30,156
2003-05-01,152.9
2003-05-02,154
2003-05-05,154.9
2003-05-06,159.8
2003-05-07,162.75
2003-05-08,162.2
2003-05-09,155.5
2003-05-12,158.5
2003-05-13,158.5
2003-05-14,158.5
2003-05-15,159.15
2003-05-16,159.85
2003-05-19,165.7
2003-05-20,171.9
2003-05-21,179
2003-05-22,173
2003-05-23,183
2003-05-27,197.55
2003-05-28,184.95
2003-05-29,181.85
2003-05-30,184.6
2003-06-02,187
2003-06-03,192
2003-06-04,189.6
2003-06-05,186.5
2003-06-06,177.5
2003-06-09,172.65
2003-06-10,178
2003-06-11,175
2003-06-12,181.9
2003-06-13,186
2003-06-16,185
2003-06-17,176.5
2003-06-18,178.75
2003-06-19,178
2003-06-20,180
2003-06-23,180.05
2003-06-24,178.2
2003-06-25,182.15
2003-06-26,178.45
2003-06-27,176.5
2003-06-30,181.35
2003-07-01,188.75
2003-07-02,187.2
2003-07-03,188
2003-07-07,183
2003-07-08,179.25
2003-07-09,173.15
2003-07-10,176
2003-07-11,175.75
2003-07-14,176.5
2003-07-15,174.75
2003-07-16,172
2003-07-17,169.05
2003-07-18,168.25
2003-07-21,167.95
2003-07-22,165.95
2003-07-23,167.5
2003-07-24,169
2003-07-25,167.5
2003-07-28,173.5
2003-07-29,178.35
2003-07-30,177
2003-07-31,182
2003-08-01,185.25
2003-08-04,183.85
2003-08-05,178.5
2003-08-06,177.75
2003-08-07,180
2003-08-08,178.8
2003-08-11,182.4
2003-08-12,177
2003-08-13,173.5
2003-08-14,180.15
2003-08-15,183
2003-08-18,181
2003-08-19,181
2003-08-20,187.35
2003-08-21,187
2003-08-22,195.15
2003-08-25,199.3
2003-08-26,206.7
2003-08-27,206.42
2003-08-28,204
2003-08-29,203.48
2003-09-02,201.85
2003-09-03,202.4
2003-09-04,208.15
2003-09-05,222
2003-09-08,232.55
2003-09-09,232.7
2003-09-10,220.65
2003-09-11,218.9
2003-09-12,215
2003-09-15,207.05
2003-09-16,222.7
2003-09-17,217.25
2003-09-18,216.5
2003-09-19,222.75
2003-09-22,220
2003-09-23,218
2003-09-24,222.5
2003-09-25,218.1
2003-09-26,211.55
2003-09-29,208.6
2003-09-30,215.15
2003-10-01,213.8
2003-10-02,212.1
2003-10-03,210.2
2003-10-06,210.75
2003-10-07,205.55
2003-10-08,215
2003-10-09,211.75
2003-10-10,210.5
2003-10-13,209.5
2003-10-14,206.05
2003-10-15,191.65
2003-10-16,193
2003-10-17,196
2003-10-20,197.2
2003-10-21,198.85
2003-10-22,201.65
2003-10-23,202.45
2003-10-24,198.05
2003-10-27,199.05
2003-10-28,199.7
2003-10-29,206.5
2003-10-30,209
2003-10-31,208.15
2003-11-03,210
2003-11-04,208.1
2003-11-05,208.4
2003-11-06,206
2003-11-07,206
2003-11-10,204
2003-11-11,199.25
2003-11-12,199
2003-11-13,202.35
2003-11-14,203
2003-11-17,199.05
2003-11-18,203.45
2003-11-19,198.25
2003-11-20,196.5
2003-11-21,196.03
2003-11-24,192.78
2003-11-25,190.25
2003-11-26,190.36
2003-12-01,191
2003-12-02,194.6
2003-12-03,193.85
2003-12-04,200
2003-12-05,202.8
2003-12-08,208.5
2003-12-09,214.8
2003-12-10,212.1
2003-12-11,209.4
2003-12-12,212.1
2003-12-15,208
2003-12-16,204.1
2003-12-17,204
2003-12-18,201.1
2003-12-19,199.75
2003-12-22,203.25
2003-12-23,207
2003-12-24,207.15
2003-12-29,204.2
2003-12-30,201.45
2003-12-31,197.5
2004-01-05,204.8
2004-01-06,204.65
2004-01-07,204.75
2004-01-08,204
2004-01-09,208.55
2004-01-12,219.4
2004-01-13,223.2
2004-01-14,221.2
2004-01-15,215.65
2004-01-16,219.65
2004-01-20,224.75
2004-01-21,240.15
2004-01-22,254.35
2004-01-23,242.65
2004-01-26,240
2004-01-27,244
2004-01-28,248.4
2004-01-29,228.05
2004-01-30,231.55
2004-02-02,226.8
2004-02-03,237.2
2004-02-04,241.15
2004-02-05,241
2004-02-06,241.55
2004-02-09,242.6
2004-02-10,241.5
2004-02-11,241.35
2004-02-12,248.35
2004-02-13,244.2
2004-02-17,246
2004-02-18,248.3
2004-02-19,243.25
2004-02-20,233
2004-02-23,229.1
2004-02-24,235.03
2004-02-25,227
2004-02-26,228.1
2004-02-27,231.95
2004-03-01,242.85
2004-03-02,240.85
2004-03-03,239.95
2004-03-04,246.25
2004-03-05,252.75
2004-03-08,266.85
2004-03-09,261.45
2004-03-10,273.1
2004-03-11,277.85
2004-03-12,278.55
2004-03-15,279.75
2004-03-16,281.6
2004-03-17,275.3
2004-03-18,281.95
2004-03-19,278
2004-03-22,290.9
2004-03-23,290.55
2004-03-24,288.3
2004-03-25,289.2
2004-03-26,291.2
2004-03-29,288.9
2004-03-30,289.1
2004-03-31,289.95
2004-04-01,301.2
2004-04-02,305.95
2004-04-05,309.95
2004-04-06,315.65
2004-04-07,322.5
2004-04-08,330.45
2004-04-12,337.2
2004-04-13,326.8
2004-04-14,317.3
2004-04-15,311.85
2004-04-16,313.75
2004-04-19,326.3
2004-04-20,316.35
2004-04-21,295.25
2004-04-22,273.8
2004-04-23,280.85
2004-04-26,273.15
2004-04-27,277.95
2004-04-28,253.6
2004-04-29,246.05
2004-04-30,258.3
2004-05-03,261.5
2004-05-04,255.8
2004-05-05,254.05
2004-05-06,254.05
2004-05-07,242.15
2004-05-10,236
2004-05-11,235.3
2004-05-12,240.25
2004-05-13,243.7
2004-05-14,242.8
2004-05-17,245
2004-05-18,240.2
2004-05-19,245.5
2004-05-20,240
2004-05-21,249.5
2004-05-24,253
2004-05-25,253.73
2004-05-26,251.67
2004-05-27,254.5
2004-05-28,259.05
2004-06-01,254
2004-06-02,246.9
2004-06-03,247
2004-06-04,244.4
2004-06-07,246.6
2004-06-08,243
2004-06-09,219.2
2004-06-10,219.55
2004-06-14,220.3
2004-06-15,223.45
2004-06-16,221.7
2004-06-17,226.9
2004-06-18,230
2004-06-21,229.25
2004-06-22,224
2004-06-23,223.5
2004-06-24,229.9
2004-06-25,227.2
2004-06-28,227.7
2004-06-29,219.6
2004-06-30,214.95
2004-07-01,215
2004-07-02,217
2004-07-06,221.05
2004-07-07,225.9
2004-07-08,226.95
2004-07-09,225.3
2004-07-12,224.75
2004-07-13,222
2004-07-14,228.35
2004-07-15,226
2004-07-16,229.55
2004-07-19,227
2004-07-20,231.85
2004-07-21,226.15
2004-07-22,225.75
2004-07-23,222.75
2004-07-26,220
2004-07-27,219.4
2004-07-28,213.75
2004-07-29,216.25
2004-07-30,217.2
2004-08-02,218.9
2004-08-03,217.5
2004-08-04,218.45
2004-08-05,213.4
2004-08-06,214
2004-08-09,215.75
2004-08-10,218
2004-08-11,213.4
2004-08-12,211.75
2004-08-13,212
2004-08-16,217
2004-08-17,218.65
2004-08-18,218.75
2004-08-19,223.3
2004-08-20,225.5
2004-08-23,220.4
2004-08-24,216.4
2004-08-25,215.5
2004-08-26,214.07
2004-08-27,213.8
2004-08-30,211.91
2004-08-31,216.06
2004-09-01,215.1
2004-09-02,214
2004-09-03,212.3
2004-09-07,207.5
2004-09-08,208.25
2004-09-09,206.5
2004-09-10,207.8
2004-09-13,210.55
2004-09-14,212.3
2004-09-15,211.25
2004-09-16,211.25
2004-09-17,208.85
2004-09-20,208.25
2004-09-21,210.55
2004-09-22,209.7
2004-09-23,216.65
2004-09-24,223.75
2004-09-27,226.85
2004-09-28,220.6
2004-09-29,219.9
2004-09-30,224.75
2004-10-01,222.8
2004-10-04,217.1
2004-10-05,224.95
2004-10-06,227.5
2004-10-07,233.45
2004-10-08,234.45
2004-10-11,231
2004-10-12,223.2
2004-10-13,217.45
2004-10-14,219.5
2004-10-15,218.35
2004-10-18,213.3
2004-10-19,216.65
2004-10-20,215.65
2004-10-21,216.9
2004-10-22,215.95
2004-10-25,218.95
2004-10-26,215.1
2004-10-27,214.5
2004-10-28,214.75
2004-10-29,212.2
2004-11-01,210.75
2004-11-02,210.5
2004-11-03,210.5
2004-11-04,214.75
2004-11-05,217.7
2004-11-08,217.5
2004-11-09,215.45
2004-11-10,215.05
2004-11-11,216.15
2004-11-12,221.15
2004-11-15,219.5
2004-11-16,222
2004-11-17,223
2004-11-18,219.8
2004-11-19,220.3
2004-11-22,218.5
2004-11-23,217.2
2004-11-24,214
2004-11-25,214.48
2004-11-26,214.96
2004-11-29,212.79
2004-11-30,212.6
2004-12-01,211.55
2004-12-02,209.05
2004-12-03,206.75
2004-12-06,211.8
2004-12-07,209.85
2004-12-08,203.75
2004-12-09,196.1
2004-12-10,194.6
2004-12-13,193.1
2004-12-14,186.4
2004-12-15,187.6
2004-12-16,179.05
2004-12-17,179.7
2004-12-20,184.3
2004-12-21,184.95
2004-12-22,187
2004-12-23,188.45
2004-12-24,188.45
2004-12-27,190
2004-12-28,189
2004-12-29,185.65
2004-12-30,185.25
2004-12-31,185.25
2005-01-03,179
2005-01-04,180.15
2005-01-05,183.3
2005-01-06,183.75
2005-01-07,184
2005-01-10,191.6
2005-01-11,195.8
2005-01-12,192.2
2005-01-13,189
2005-01-14,184.15
2005-01-17,184.15
2005-01-18,185.45
2005-01-19,189.25
2005-01-20,187.15
2005-01-21,192.05
2005-01-24,192.9
2005-01-25,192.55
2005-01-26,192
2005-01-27,191.75
2005-01-28,192.15
2005-01-31,190.4
2005-02-01,191.4
2005-02-02,188
2005-02-03,183.5
2005-02-04,182.05
2005-02-07,180.75
2005-02-08,179.85
2005-02-09,180
2005-02-10,182.25
2005-02-11,184.95
2005-02-14,188.15
2005-02-15,185.35
2005-02-16,183.05
2005-02-17,183
2005-02-18,183
2005-02-21,183
2005-02-22,184.75
2005-02-23,184.69
2005-02-24,184.74
2005-02-25,181.16
2005-02-28,184.49
2005-03-01,187
2005-03-02,189.5
2005-03-03,199.85
2005-03-04,210.05
2005-03-07,209.8
2005-03-08,209.7
2005-03-09,207.45
2005-03-10,203.8
2005-03-11,202.95
2005-03-14,201
2005-03-15,202.95
2005-03-16,206.55
2005-03-17,202.65
2005-03-18,202.8
2005-03-21,200.05
2005-03-22,200.55
2005-03-23,193.9
2005-03-24,196.15
2005-03-25,196.15
2005-03-28,194.1
2005-03-29,195.45
2005-03-30,200
2005-03-31,203.55
2005-04-01,201.85
2005-04-04,200.1
2005-04-05,200
2005-04-06,201.6
2005-04-07,201
2005-04-08,198.95
2005-04-11,200.95
2005-04-12,197.3
2005-04-13,197
2005-04-14,198.5
2005-04-15,199.55
2005-04-18,200.4
2005-04-19,202
2005-04-20,206.25
2005-04-21,199.9
2005-04-22,201.5
2005-04-25,202.5
2005-04-26,202
2005-04-27,203
2005-04-28,196
2005-04-29,197.9
2005-05-02,193.65
2005-05-03,191.7
2005-05-04,194.35
2005-05-05,196.6
2005-05-06,193.8
2005-05-09,195.65
2005-05-10,195.65
2005-05-11,193.55
2005-05-12,191.9
2005-05-13,189.25
2005-05-16,187.3
2005-05-17,190.1
2005-05-18,192
2005-05-19,188.9
2005-05-20,187.85
2005-05-23,188.75
2005-05-24,188.4
2005-05-25,185.25
2005-05-26,183.77
2005-05-27,185.27
2005-05-30,185.73
2005-05-31,184.29
2005-06-01,184
2005-06-02,184.25
2005-06-03,186.4
2005-06-06,191.65
2005-06-07,190
2005-06-08,189.75
2005-06-09,187
2005-06-10,186.5
2005-06-13,187.5
2005-06-14,187
2005-06-15,190.95
2005-06-16,190.4
2005-06-17,191.55
2005-06-20,192.45
2005-06-21,189.05
2005-06-22,190.4
2005-06-23,189.8
2005-06-24,188.8
2005-06-27,187.5
2005-06-28,185.05
2005-06-29,184.15
2005-06-30,181.95
2005-07-01,179
2005-07-04,179
2005-07-05,179.65
2005-07-06,180.3
2005-07-07,183.7
2005-07-08,185.6
2005-07-11,185.75
2005-07-12,184.85
2005-07-13,182.35
2005-07-14,182.15
2005-07-15,183.75
2005-07-18,186.85
2005-07-19,188.85
2005-07-20,192.75
2005-07-21,197.3
2005-07-22,195.55
2005-07-25,194.8
2005-07-26,190.9
2005-07-27,191.6
2005-07-28,195.6
2005-07-29,194.6
2005-08-01,195.8
2005-08-02,195.5
2005-08-03,196.5
2005-08-04,193.5
2005-08-05,191.6
2005-08-08,190
2005-08-09,188.15
2005-08-10,187.7
2005-08-11,188.5
2005-08-12,185.55
2005-08-15,186.25
2005-08-16,185.05
2005-08-17,185.15
2005-08-18,183.85
2005-08-19,183.1
2005-08-22,182.45
2005-08-23,185.75
2005-08-24,184.5
2005-08-25,182.8
2005-08-26,182.97
2005-08-29,183.62
2005-08-30,182.21
2005-08-31,184.03
2005-09-01,186.55
2005-09-02,185.8
2005-09-06,185.2
2005-09-07,184.7
2005-09-08,186.35
2005-09-09,186.4
2005-09-12,185.25
2005-09-13,184
2005-09-14,184.75
2005-09-15,187.15
2005-09-16,193.45
2005-09-19,205.2
2005-09-20,202.55
2005-09-21,203.15
2005-09-22,201
2005-09-23,199.25
2005-09-26,197.75
2005-09-27,199.75
2005-09-28,201.3
2005-09-29,200
2005-09-30,199.8
2005-10-03,197.15
2005-10-04,196.1
2005-10-05,195.4
2005-10-06,197
2005-10-07,204.55
2005-10-10,210.55
2005-10-11,212.7
2005-10-12,215.4
2005-10-13,211.95
2005-10-14,210.2
2005-10-17,217.3
2005-10-18,212.25
2005-10-19,210.5
2005-10-20,212.05
2005-10-21,212.05
2005-10-24,213.8
2005-10-25,221.55
2005-10-26,230.7
2005-10-27,228.95
2005-10-28,230.3
2005-10-31,227.15
2005-11-01,223.4
2005-11-02,228.65
2005-11-03,231.9
2005-11-04,226.35
2005-11-07,230
2005-11-08,233
2005-11-09,238.65
2005-11-10,242.95
2005-11-11,250.05
2005-11-14,254.55
2005-11-15,251.7
2005-11-16,261.5
2005-11-17,262.1
2005-11-18,267
2005-11-21,268.75
2005-11-22,260.25
2005-11-23,262.7
2005-11-28,264.38
2005-11-29,266.22
2005-11-30,259.1
2005-12-01,268.4
2005-12-02,272.6
2005-12-05,278.5
2005-12-06,279
2005-12-07,281.95
2005-12-08,288.15
2005-12-09,286.55
2005-12-12,292.35
2005-12-13,273.25
2005-12-14,264.8
2005-12-15,268
2005-12-16,264.7
2005-12-19,265.75
2005-12-20,257.1
2005-12-21,250.2
2005-12-22,251.1
2005-12-23,257.55
2005-12-27,258
2005-12-28,265
2005-12-29,256.8
2005-12-30,261.5
2006-01-03,270.2
2006-01-04,278
2006-01-05,266.35
2006-01-06,273.4
2006-01-09,280.6
2006-01-10,276
2006-01-11,277.5
2006-01-12,276.6
2006-01-13,283.85
2006-01-17,285.35
2006-01-18,273.9
2006-01-19,277.65
2006-01-20,277.7
2006-01-23,279.3
2006-01-24,276.1
2006-01-25,283.9
2006-01-26,278.5
2006-01-27,278
2006-01-30,284
2006-01-31,296.95
2006-02-01,296.6
2006-02-02,308.85
2006-02-03,318.2
2006-02-06,312.8
2006-02-07,289.2
2006-02-08,292.75
2006-02-09,304.45
2006-02-10,284.65
2006-02-13,275.05
2006-02-14,280.9
2006-02-15,277
2006-02-16,277.2
2006-02-17,288.75
2006-02-21,294
2006-02-22,287.15
2006-02-23,285.96
2006-02-24,289.73
2006-02-27,283.62
2006-02-28,292.9
2006-03-01,299.95
2006-03-02,303
2006-03-03,308.45
2006-03-06,298.4
2006-03-07,292.75
2006-03-08,281.45
2006-03-09,292.55
2006-03-10,289.6
2006-03-13,300.9
2006-03-14,306.1
2006-03-15,318.3
2006-03-16,315.35
2006-03-17,319.75
2006-03-20,321.5
2006-03-21,318.05
2006-03-22,325.95
2006-03-23,323.2
2006-03-24,334.05
2006-03-27,342.8
2006-03-28,342.25
2006-03-29,337.4
2006-03-30,350.3
2006-03-31,336.8
2006-04-03,346.4
2006-04-04,342.35
2006-04-05,342.65
2006-04-06,358.05
2006-04-07,353.15
2006-04-10,359.85
2006-04-11,346
2006-04-12,349.95
2006-04-13,349.5
2006-04-17,362.45
2006-04-18,365
2006-04-19,373.85
2006-04-20,349.9
2006-04-21,359.8
2006-04-24,361.95
2006-04-25,368.25
2006-04-26,369.15
2006-04-27,364.3
2006-04-28,377.05
2006-05-01,386.25
2006-05-02,386.35
2006-05-03,382.35
2006-05-04,380.25
2006-05-05,378.75
2006-05-08,375.25
2006-05-09,394.9
2006-05-10,390.2
2006-05-11,400
2006-05-12,398.35
2006-05-15,374.75
2006-05-16,377
2006-05-17,383.1
2006-05-18,372.5
2006-05-19,351.8
2006-05-22,341.75
2006-05-23,363.35
2006-05-24,354.75
2006-05-25,353.05
2006-05-26,357.28
2006-05-30,359.77
2006-05-31,351.97
2006-06-01,342.9
2006-06-02,358.35
2006-06-05,364
2006-06-06,351.05
2006-06-07,343.65
2006-06-08,322.55
2006-06-09,325.55
2006-06-12,315.75
2006-06-13,276.7
2006-06-14,292.65
2006-06-15,305.8
2006-06-16,306.05
2006-06-19,295.1
2006-06-20,304
2006-06-21,314.5
2006-06-22,313.9
2006-06-23,309.8
2006-06-26,320.55
2006-06-27,314.2
2006-06-28,312.8
2006-06-29,313.4
2006-06-30,323.5
2006-07-05,327.7
2006-07-06,330.85
2006-07-07,329.15
2006-07-10,323.7
2006-07-11,329
2006-07-12,329.95
2006-07-13,334.05
2006-07-14,334.5
2006-07-17,322.2
2006-07-18,314.2
2006-07-19,318.05
2006-07-20,312
2006-07-21,311.8
2006-07-24,316.05
2006-07-25,317
2006-07-26,316.9
2006-07-27,320.45
2006-07-28,314.15
2006-07-31,317.15
2006-08-01,321.95
2006-08-02,328.95
2006-08-03,324.65
2006-08-04,327.5
2006-08-07,327.55
2006-08-08,323.75
2006-08-09,326.7
2006-08-10,322.75
2006-08-11,322.3
2006-08-14,318.3
